"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","id","Umsatz","Warengruppe","KielerWoche","Wochentag","Feiertag","Art_des_Feiertags","Kreuzfahrtschiffe","Jahreszeit","Fussballspiel","Flohmarkt","Handballspiele","Ferien","RollingMean_temp","Diff_temp","RollingMean_wind","Diff_wind","RollingMean_bewoelkung","Diff_bewoelkung","Temperaturkategorie","Wettercode_imp","Wettercode_imp.1","Bewoelkung_imp"
2015-09-01,"8",15,15,"61",1509011,119.890051286369,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,20.9107142857143,-3.28571428571428,8.85714285714286,3.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-01,"8",17.8375,17.8375,"61",1509012,341.592585917743,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,20.6607142857143,-3.03571428571428,9.14285714285714,2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-01,"8",15,15,"61",1509013,156.502080674637,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,20.0535714285714,-2.42857142857143,9.71428571428571,2.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-01,"8",17.8375,17.8375,"61",1509014,119.813597280375,4,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,19.4464285714286,-1.82142857142857,10.2857142857143,1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-01,"8",15,15,"61",1509015,296.009442328884,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.8392857142857,-1.21428571428572,10.8571428571429,1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-02,"5",17.8375,17.8375,"21",1509021,83.7391536190601,1,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,1,0,18.1428571428571,-1.14285714285714,11.5714285714286,1.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-02,"5",15,15,"21",1509022,343.529213049574,2,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,1,0,17.4464285714286,-0.446428571428573,12.2857142857143,0.714285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-02,"5",17.8375,17.8375,"21",1509023,178.040049194498,3,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,1,0,17.3571428571429,-0.357142857142858,12.4285714285714,0.571428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-02,"5",15,15,"21",1509024,50.5765643241307,4,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,1,0,17.2678571428571,-0.267857142857142,12.5714285714286,0.428571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-02,"5",17.8375,17.8375,"21",1509025,287.10102163343,5,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,1,0,17.1785714285714,-0.178571428571427,12.7142857142857,0.285714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-03,"3",15,15,"21",1509031,114.383066784309,1,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.1964285714286,0.553571428571427,12.1428571428571,-4.14285714285714,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-03,"3",17.8375,17.8375,"21",1509032,364.2487486097,2,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.2142857142857,0.535714285714285,11.5714285714286,-3.57142857142857,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-03,"3",15,15,"28",1509033,182.593119062727,3,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.3214285714286,0.428571428571427,10.8571428571429,-2.85714285714286,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-03,"3",17.8375,17.8375,"61",1509034,78.4756488501111,4,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.4285714285714,0.321428571428573,10.1428571428571,-2.14285714285714,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-03,"3",15,15,"10",1509035,256.826920421219,5,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.5357142857143,0.214285714285715,9.42857142857143,-1.42857142857143,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-04,"7",17.8375,17.8375,"61",1509041,143.916404225232,1,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.3392857142857,-1.71428571428572,9,1,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-04,"7",15,15,"61",1509042,348.1661813862,2,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.1428571428571,-1.51785714285714,8.57142857142857,1.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-04,"7",17.8375,17.8375,"61",1509043,171.837229866917,3,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.8392857142857,-1.21428571428572,8.85714285714286,1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-04,"7",15,15,"61",1509044,86.6224721527251,4,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.5357142857143,-0.910714285714285,9.14285714285714,0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-04,"7",17.8375,17.8375,"61",1509045,331.585851212094,5,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.2321428571429,-0.607142857142858,9.42857142857143,0.571428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-05,"5",15,15,"61",1509051,156.958185021103,1,0,"Samstag",0,"Kein Feiertag",2,"Sommer",1,0,0,0,15.7142857142857,-1.58928571428571,11.1428571428571,8.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-05,"5",17.8375,17.8375,"61",1509052,489.485517572011,2,0,"Samstag",0,"Kein Feiertag",2,"Sommer",1,0,0,0,15.1964285714286,-1.07142857142857,12.8571428571429,7.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-05,"5",15,15,"61",1509053,222.910401079499,3,0,"Samstag",0,"Kein Feiertag",2,"Sommer",1,0,0,0,14.9821428571429,-0.857142857142858,14.2857142857143,5.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-05,"5",17.8375,17.8375,"61",1509054,72.0601440458685,4,0,"Samstag",0,"Kein Feiertag",2,"Sommer",1,0,0,0,14.7678571428571,-0.642857142857142,15.7142857142857,4.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-05,"5",15,15,"61",1509055,422.506310537134,5,0,"Samstag",0,"Kein Feiertag",2,"Sommer",1,0,0,0,14.5535714285714,-0.428571428571429,17.1428571428571,2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-06,"5",17.8375,17.8375,"61",1509061,82.710116719476,1,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,14.75,2.25,18.2857142857143,-0.285714285714285,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-06,"5",15,15,"61",1509062,502.44714208799,2,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,14.9464285714286,2.05357142857143,19.4285714285714,-1.42857142857143,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-06,"5",17.8375,17.8375,"0",1509063,165.931422433638,3,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,15.3571428571429,1.64285714285714,19.1428571428571,-1.14285714285714,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-06,"5",15,15,"95",1509064,97.4301098856599,4,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,15.7678571428571,1.23214285714286,18.8571428571429,-0.857142857142858,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-06,"5",17.8375,17.8375,"10",1509065,306.134556055382,5,0,"Sonntag",0,"Kein Feiertag",1,"Sommer",0,1,0,0,16.1785714285714,0.821428571428573,18.5714285714286,-0.571428571428573,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-07,"0",15,15,"10",1509071,153.007856994447,1,0,"Montag",0,"Kein Feiertag",2,"Sommer",0,0,0,0,16.625,0.625,17.4285714285714,-5.42857142857143,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-07,"0",17.8375,17.8375,"63",1509072,394.644880949285,2,0,"Montag",0,"Kein Feiertag",2,"Sommer",0,0,0,0,17.0714285714286,0.178571428571427,16.2857142857143,-4.28571428571428,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-07,"0",15,15,"61",1509073,162.201655398535,3,0,"Montag",0,"Kein Feiertag",2,"Sommer",0,0,0,0,17.1071428571429,0.142857142857142,15.4285714285714,-3.42857142857143,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-07,"0",17.8375,17.8375,"61",1509074,86.5338103694984,4,0,"Montag",0,"Kein Feiertag",2,"Sommer",0,0,0,0,17.1428571428571,0.107142857142858,14.5714285714286,-2.57142857142857,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-07,"0",15,15,"61",1509075,259.606631742264,5,0,"Montag",0,"Kein Feiertag",2,"Sommer",0,0,0,0,17.1785714285714,0.071428571428573,13.7142857142857,-1.71428571428571,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-08,"2",17.8375,17.8375,"0",1509081,101.974900564771,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.25,0.25,12.4285714285714,-3.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-08,"2",15,15,"0",1509082,351.131949782145,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.3214285714286,0.178571428571427,11.1428571428571,-2.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-08,"2",17.8375,17.8375,"0",1509083,137.003350835869,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.3571428571429,0.142857142857142,10.7142857142857,-1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-08,"2",15,15,"0",1509084,61.8558338270558,4,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.3928571428571,0.107142857142858,10.2857142857143,-1.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-08,"2",17.8375,17.8375,"0",1509085,290.365271054862,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.4285714285714,0.071428571428573,9.85714285714286,-0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-09,"1",15,15,"61",1509091,85.9654454506722,1,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,1,0,17.375,-0.5,9.57142857142857,0.428571428571429,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-09,"1",17.8375,17.8375,"5",1509092,376.926779721908,2,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,1,0,17.3214285714286,-0.446428571428573,9.28571428571429,0.714285714285714,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-09,"1",15,15,"61",1509093,145.443243273014,3,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,1,0,17.2321428571429,-0.357142857142858,9.42857142857143,0.571428571428571,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-09,"1",17.8375,17.8375,"20",1509094,55.8300832911426,4,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,1,0,17.1428571428571,-0.267857142857142,9.57142857142857,0.428571428571429,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-09,"1",15,15,"28",1509095,283.205964937396,5,0,"Mittwoch",0,"Kein Feiertag",1,"Sommer",0,0,1,0,17.0535714285714,-0.178571428571427,9.71428571428571,0.285714285714286,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-10,"1",17.8375,17.8375,"5",1509101,117.413494347263,1,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.0714285714286,0.553571428571427,10.4285714285714,3.57142857142857,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-10,"1",15,15,"61",1509102,389.614304848778,2,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.0892857142857,0.535714285714285,11.1428571428571,2.85714285714286,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-10,"1",17.8375,17.8375,"45",1509103,160.140587535139,3,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.1964285714286,0.428571428571427,11.7142857142857,2.28571428571429,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-10,"1",15,15,"61",1509104,65.3438046012977,4,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.3035714285714,0.321428571428573,12.2857142857143,1.71428571428571,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-10,"1",17.8375,17.8375,"63",1509105,268.218856479745,5,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.4107142857143,0.214285714285715,12.8571428571429,1.14285714285714,NA,NA,"niedrig",TRUE,TRUE,FALSE
2015-09-11,"7",15,15,"61",1509111,104.972387940673,1,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.1428571428571,-2.14285714285714,13.1428571428571,-1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-11,"7",17.8375,17.8375,"61",1509112,370.834526663937,2,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.875,-1.875,13.4285714285714,-1.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-11,"7",15,15,"61",1509113,117.688324874624,3,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.5,-1.5,13.1428571428571,-1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-11,"7",17.8375,17.8375,"61",1509114,77.5963267214814,4,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.125,-1.125,12.8571428571429,-0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-11,"7",15,15,"61",1509115,313.184481077626,5,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,15.75,-0.75,12.5714285714286,-0.571428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-12,"5",17.8375,17.8375,"77",1509121,133.717384428962,1,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,15.875,2.625,11.7142857142857,-3.71428571428571,NA,NA,"mittel",TRUE,TRUE,FALSE
2015-09-12,"5",15,15,"61",1509122,535.735851383828,2,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16,2.5,10.8571428571429,-2.85714285714286,NA,NA,"mittel",TRUE,TRUE,FALSE
2015-09-12,"5",17.8375,17.8375,"0",1509123,256.24856314601,3,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,16.5,2,10.2857142857143,-2.28571428571429,NA,NA,"mittel",TRUE,TRUE,FALSE
2015-09-12,"5",15,15,"20",1509124,97.385176383401,4,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,17,1.5,9.71428571428571,-1.71428571428571,NA,NA,"mittel",TRUE,TRUE,FALSE
2015-09-12,"5",17.8375,17.8375,"21",1509125,291.384483107582,5,0,"Samstag",0,"Kein Feiertag",1,"Sommer",0,0,0,0,17.5,1,9.14285714285714,-1.14285714285714,NA,NA,"mittel",TRUE,TRUE,FALSE
2015-09-13,"6",15,15,"20",1509131,103.751245279575,1,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18,0.5,8.14285714285714,-3.14285714285714,NA,NA,"mittel",FALSE,FALSE,FALSE
2015-09-13,"6",17.8375,17.8375,"20",1509132,500.251121182591,2,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.5,0,7.14285714285714,-2.14285714285714,NA,NA,"mittel",FALSE,FALSE,FALSE
2015-09-13,"6",15,15,"20",1509133,180.682163454072,3,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.5,0,6.71428571428571,-1.71428571428571,NA,NA,"mittel",FALSE,FALSE,FALSE
2015-09-13,"6",17.8375,17.8375,"20",1509134,82.1522115839159,4,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.5,0,6.28571428571429,-1.28571428571429,NA,NA,"mittel",FALSE,FALSE,FALSE
2015-09-13,"6",15,15,"20",1509135,317.027305488424,5,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.5,0,5.85714285714286,-0.857142857142857,NA,NA,"mittel",FALSE,FALSE,FALSE
2015-09-14,"7",17.8375,17.8375,"63",1509141,133.510832118078,1,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.375,-0.75,5.57142857142857,0.428571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-14,"7",15,15,"63",1509142,344.444831213055,2,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.25,-0.625,5.28571428571429,0.714285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-14,"7",17.8375,17.8375,"63",1509143,114.521175435237,3,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18.125,-0.5,5.42857142857143,0.571428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-14,"7",15,15,"63",1509144,112.727634796859,4,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,18,-0.375,5.57142857142857,0.428571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-14,"7",17.8375,17.8375,"63",1509145,268.547450934084,5,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.875,-0.25,5.71428571428571,0.285714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-15,"4",15,15,"95",1509151,139.402208193743,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.2142857142857,-3.33928571428572,6.42857142857143,3.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-15,"4",17.8375,17.8375,"95",1509152,393.952752737191,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.5535714285714,-2.67857142857143,7.14285714285714,2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-15,"4",15,15,"95",1509153,104.019391254186,3,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.0178571428571,-2.14285714285714,7.71428571428571,2.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-15,"4",17.8375,17.8375,"95",1509154,75.4421722874781,4,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,15.4821428571429,-1.60714285714286,8.28571428571429,1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-15,"4",15,15,"95",1509155,273.980818786363,5,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.9464285714286,-1.07142857142857,8.85714285714286,1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-16,"7",17.8375,17.8375,"61",1509161,133.689772019809,1,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.6071428571429,0.642857142857142,8.85714285714286,-2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-16,"7",15,15,"61",1509162,319.876606857062,2,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.2678571428571,0.982142857142858,8.85714285714286,-2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-16,"7",17.8375,17.8375,"61",1509163,139.313497563127,3,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.4642857142857,0.785714285714286,8.28571428571429,-2.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-16,"7",15,15,"61",1509164,87.542547022515,4,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.6607142857143,0.589285714285714,7.71428571428571,-1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-16,"7",17.8375,17.8375,"61",1509165,289.262509645385,5,0,"Mittwoch",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.8571428571429,0.392857142857142,7.14285714285714,-1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-17,"6",15,15,"61",1509171,110.514257948888,1,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,15.4464285714286,2.55357142857143,7.42857142857143,4.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-17,"6",17.8375,17.8375,"61",1509172,339.29368224101,2,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.0357142857143,1.96428571428572,7.71428571428571,4.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-17,"6",15,15,"61",1509173,126.856599332132,3,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.4285714285714,1.57142857142857,8.57142857142857,3.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-17,"6",17.8375,17.8375,"61",1509174,84.5351439454101,4,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,16.8214285714286,1.17857142857143,9.42857142857143,2.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-17,"6",15,15,"61",1509175,244.38437926166,5,0,"Donnerstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.2142857142857,0.785714285714285,10.2857142857143,1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-18,"5",17.8375,17.8375,"0",1509181,142.732270753669,1,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.5,-0.25,10.8571428571429,-0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-18,"5",15,15,"0",1509182,352.790180923934,2,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.7857142857143,-0.535714285714285,11.4285714285714,-1.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-18,"5",17.8375,17.8375,"0",1509183,130.194081365583,3,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.6785714285714,-0.428571428571427,11.1428571428571,-1.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-18,"5",15,15,"0",1509184,82.7393131451718,4,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.5714285714286,-0.321428571428573,10.8571428571429,-0.857142857142858,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-18,"5",17.8375,17.8375,"0",1509185,320.346264402261,5,0,"Freitag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,17.4642857142857,-0.214285714285715,10.5714285714286,-0.571428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-19,"7",15,15,"61",1509191,130.810510295333,1,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,17.0714285714286,-1.82142857142857,9.85714285714286,-2.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-19,"7",17.8375,17.8375,"61",1509192,489.258808159457,2,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,16.6785714285714,-1.42857142857143,9.14285714285714,-2.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-19,"7",15,15,"61",1509193,166.13465629308,3,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,16.3928571428571,-1.14285714285714,8.71428571428571,-1.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-19,"7",17.8375,17.8375,"61",1509194,76.9847906238951,4,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,16.1071428571429,-0.857142857142858,8.28571428571429,-1.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-19,"7",15,15,"61",1509195,428.872661572212,5,0,"Samstag",0,"Kein Feiertag",3,"Sommer",0,0,0,0,15.8214285714286,-0.571428571428571,7.85714285714286,-0.857142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-20,"3",17.8375,17.8375,"21",1509201,78.983124398745,1,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,1,0,15.5892857142857,0.0357142857142865,8.57142857142857,6.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-20,"3",15,15,"21",1509202,513.530323638994,2,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,1,0,15.3571428571429,0.267857142857142,9.28571428571429,5.71428571428571,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-20,"3",17.8375,17.8375,"21",1509203,163.752648797866,3,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,1,0,15.4107142857143,0.214285714285714,10.4285714285714,4.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-20,"3",15,15,"21",1509204,135.071628146581,4,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,1,0,15.4642857142857,0.160714285714286,11.5714285714286,3.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-20,"3",17.8375,17.8375,"21",1509205,312.290301376533,5,0,"Sonntag",0,"Kein Feiertag",0,"Sommer",0,0,1,0,15.5178571428571,0.107142857142858,12.7142857142857,2.28571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-21,"7",15,15,"61",1509211,121.131518972434,1,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,15.25,-1.875,12.5714285714286,-6.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-21,"7",17.8375,17.8375,"61",1509212,341.999724265438,2,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.9821428571429,-1.60714285714286,12.4285714285714,-6.42857142857143,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-21,"7",15,15,"61",1509213,115.796286729832,3,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.6607142857143,-1.28571428571429,11.1428571428571,-5.14285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-21,"7",17.8375,17.8375,"61",1509214,97.6919272101571,4,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.3392857142857,-0.964285714285714,9.85714285714286,-3.85714285714286,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-21,"7",15,15,"61",1509215,253.439662740014,5,0,"Montag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,14.0178571428571,-0.642857142857142,8.57142857142857,-2.57142857142857,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-22,"7",17.8375,17.8375,"61",1509221,95.7635024410138,1,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,13.8214285714286,0.428571428571429,7.42857142857143,-0.428571428571429,NA,NA,"niedrig",FALSE,FALSE,FALSE
2015-09-22,"7",15,15,"61",1509222,341.945995080269,2,0,"Dienstag",0,"Kein Feiertag",0,"Sommer",0,0,0,0,13.625,0.625,6.28571428571429,0.714285714285714,NA,NA,"niedrig",FALSE,FALSE,FALSE
